filename,xmin,ymin,xmax,ymax,class
./data/images/000000310091.jpg,287,164,314,215,bird
./data/images/000000310091.jpg,126,113,157,179,bird
./data/images/000000310091.jpg,275,92,331,139,bird
./data/images/000000310091.jpg,104,310,150,407,bird
./data/images/000000310091.jpg,271,357,320,483,bird
./data/images/000000310091.jpg,152,249,243,339,bird
./data/images/000000310269.jpg,48,74,325,327,bird
./data/images/000000310269.jpg,76,20,163,184,bird
./data/images/000000310269.jpg,0,63,92,163,bird
./data/images/000000310269.jpg,312,65,372,209,bird
./data/images/000000310269.jpg,0,0,72,74,bird
./data/images/000000310269.jpg,45,50,285,249,bird
./data/images/000000310516.jpg,501,200,574,235,bird
./data/images/000000310516.jpg,191,214,262,249,bird
./data/images/000000310516.jpg,413,176,480,199,bird
./data/images/000000310516.jpg,374,242,402,258,bird
./data/images/000000310516.jpg,411,239,442,263,bird
./data/images/000000310516.jpg,414,280,443,315,bird
./data/images/000000310516.jpg,341,265,362,285,bird
./data/images/000000310516.jpg,45,272,88,299,bird
./data/images/000000310516.jpg,62,329,88,364,bird
./data/images/000000310516.jpg,610,254,640,265,bird
./data/images/000000310516.jpg,153,219,189,254,bird
./data/images/000000310516.jpg,195,346,210,359,bird
./data/images/000000310516.jpg,224,247,244,264,bird
./data/images/000000310629.jpg,34,14,403,384,bird
./data/images/000000310879.jpg,16,154,34,188,bird
./data/images/000000310879.jpg,74,151,91,182,bird
./data/images/000000310879.jpg,294,218,321,238,bird
./data/images/000000310879.jpg,305,178,331,211,bird
./data/images/000000310879.jpg,271,170,306,196,bird
./data/images/000000310879.jpg,206,224,223,255,bird
./data/images/000000310879.jpg,539,157,565,193,bird
./data/images/000000310879.jpg,316,152,364,192,bird
./data/images/000000310879.jpg,372,183,399,215,bird
./data/images/000000310879.jpg,416,173,436,209,bird
./data/images/000000310879.jpg,472,175,496,203,bird
./data/images/000000310879.jpg,513,182,533,211,bird
./data/images/000000310879.jpg,563,167,580,191,bird
./data/images/000000310879.jpg,576,188,628,208,bird
./data/images/000000310879.jpg,439,181,474,208,bird
./data/images/000000310879.jpg,31,189,46,222,bird
./data/images/000000310879.jpg,190,160,214,192,bird
./data/images/000000310879.jpg,40,163,501,259,bird
./data/images/000000311056.jpg,223,138,444,280,bird
./data/images/000000311056.jpg,140,231,202,294,bird
./data/images/000000311062.jpg,62,141,548,399,bird
./data/images/000000311197.jpg,0,1,383,328,bird
./data/images/000000311250.jpg,331,319,341,332,bird
./data/images/000000311412.jpg,90,123,592,484,bird
./data/images/000000311645.jpg,150,58,318,143,bird
./data/images/000000311645.jpg,148,0,231,26,bird
./data/images/000000311645.jpg,26,0,162,95,bird
./data/images/000000311694.jpg,189,97,265,160,bird
./data/images/000000311694.jpg,169,108,219,169,bird
./data/images/000000311694.jpg,358,75,445,127,bird
./data/images/000000311746.jpg,84,62,254,198,bird
./data/images/000000311953.jpg,450,323,466,333,bird
./data/images/000000311953.jpg,486,321,498,334,bird
./data/images/000000311953.jpg,472,326,481,335,bird
./data/images/000000311953.jpg,512,320,520,331,bird
./data/images/000000311953.jpg,246,370,272,379,bird
./data/images/000000311953.jpg,530,320,541,332,bird
./data/images/000000312024.jpg,84,133,435,388,bird
./data/images/000000312191.jpg,391,112,451,152,bird
./data/images/000000312191.jpg,18,40,61,82,bird
./data/images/000000312191.jpg,105,71,157,104,bird
./data/images/000000312191.jpg,261,124,317,170,bird
./data/images/000000312191.jpg,312,64,355,102,bird
./data/images/000000312191.jpg,585,100,636,126,bird
./data/images/000000312242.jpg,134,237,235,300,bird
./data/images/000000312509.jpg,206,215,223,226,bird
./data/images/000000312509.jpg,192,212,203,222,bird
./data/images/000000312509.jpg,348,211,360,218,bird
./data/images/000000312509.jpg,152,214,170,223,bird
./data/images/000000312509.jpg,125,215,140,220,bird
./data/images/000000312509.jpg,330,215,349,224,bird
./data/images/000000312509.jpg,359,211,373,217,bird
./data/images/000000312509.jpg,238,213,251,221,bird
./data/images/000000312509.jpg,315,214,331,220,bird
./data/images/000000312509.jpg,35,213,43,217,bird
./data/images/000000312509.jpg,291,220,298,222,bird
./data/images/000000312509.jpg,16,215,31,218,bird
./data/images/000000312509.jpg,377,212,386,215,bird
./data/images/000000312544.jpg,100,172,341,365,bird
./data/images/000000312544.jpg,315,68,488,247,bird
./data/images/000000312894.jpg,285,274,344,364,bird
./data/images/000000312894.jpg,166,539,173,543,bird
./data/images/000000312894.jpg,225,535,230,542,bird
./data/images/000000312894.jpg,149,530,151,532,bird
./data/images/000000312894.jpg,208,529,211,534,bird
./data/images/000000312958.jpg,524,337,564,364,bird
./data/images/000000312958.jpg,495,396,549,429,bird
./data/images/000000312958.jpg,438,410,494,429,bird
./data/images/000000312958.jpg,558,364,631,391,bird
./data/images/000000312958.jpg,581,386,620,412,bird
./data/images/000000312958.jpg,483,363,513,389,bird
./data/images/000000312958.jpg,494,383,549,403,bird
./data/images/000000312958.jpg,521,363,545,390,bird
./data/images/000000313113.jpg,334,61,441,165,bird
./data/images/000000313218.jpg,236,173,254,188,bird
./data/images/000000313543.jpg,296,58,338,112,bird
./data/images/000000313543.jpg,437,92,466,114,bird
./data/images/000000313543.jpg,591,171,603,179,bird
./data/images/000000314292.jpg,12,153,310,320,bird
./data/images/000000314725.jpg,226,155,236,176,bird
./data/images/000000314725.jpg,234,156,257,172,bird
./data/images/000000314725.jpg,254,157,270,181,bird
./data/images/000000314725.jpg,251,188,273,209,bird
./data/images/000000314725.jpg,192,190,202,217,bird
./data/images/000000314825.jpg,68,44,447,459,bird
./data/images/000000315163.jpg,74,120,565,375,bird
./data/images/000000315202.jpg,140,581,158,604,bird
./data/images/000000315202.jpg,182,581,204,605,bird
./data/images/000000315202.jpg,161,583,182,603,bird
./data/images/000000315202.jpg,211,579,223,600,bird
./data/images/000000315202.jpg,203,576,214,594,bird
./data/images/000000315202.jpg,172,586,188,604,bird
./data/images/000000315202.jpg,114,588,137,606,bird
./data/images/000000315202.jpg,193,586,204,607,bird
./data/images/000000315221.jpg,28,112,180,278,bird
./data/images/000000315221.jpg,486,109,597,261,bird
./data/images/000000315427.jpg,273,367,337,498,bird
./data/images/000000315432.jpg,418,25,439,42,bird
./data/images/000000316016.jpg,38,203,59,220,bird
./data/images/000000316016.jpg,27,185,41,193,bird
./data/images/000000316016.jpg,147,190,155,201,bird
./data/images/000000316016.jpg,16,174,23,182,bird
./data/images/000000316016.jpg,41,174,49,180,bird
./data/images/000000316016.jpg,79,173,85,182,bird
./data/images/000000316016.jpg,100,173,107,179,bird
./data/images/000000316016.jpg,135,163,145,174,bird
./data/images/000000316016.jpg,8,187,23,196,bird
./data/images/000000316016.jpg,57,171,63,178,bird
./data/images/000000316016.jpg,161,167,167,177,bird
./data/images/000000316016.jpg,117,14,407,186,bird
./data/images/000000316031.jpg,260,209,269,217,bird
./data/images/000000316161.jpg,282,190,508,330,bird
./data/images/000000316423.jpg,91,122,422,311,bird
./data/images/000000316612.jpg,24,47,404,633,bird
./data/images/000000316658.jpg,218,244,228,258,bird
./data/images/000000316658.jpg,276,249,285,265,bird
./data/images/000000316658.jpg,371,230,374,232,bird
./data/images/000000316699.jpg,219,276,235,291,bird
./data/images/000000316699.jpg,256,281,271,300,bird
./data/images/000000316699.jpg,301,270,313,286,bird
./data/images/000000316699.jpg,385,292,403,310,bird
./data/images/000000316699.jpg,288,266,298,289,bird
./data/images/000000316699.jpg,343,258,366,280,bird
./data/images/000000316699.jpg,378,272,393,286,bird
./data/images/000000316699.jpg,152,284,171,307,bird
./data/images/000000316699.jpg,281,238,292,246,bird
./data/images/000000316699.jpg,426,261,452,299,bird
./data/images/000000316699.jpg,322,279,336,292,bird
./data/images/000000316699.jpg,317,251,335,260,bird
./data/images/000000316699.jpg,240,275,255,295,bird
./data/images/000000316699.jpg,269,272,288,285,bird
./data/images/000000316699.jpg,201,245,219,263,bird
./data/images/000000316699.jpg,195,237,203,242,bird
./data/images/000000316699.jpg,216,221,229,236,bird
./data/images/000000316699.jpg,230,270,242,289,bird
./data/images/000000316699.jpg,90,186,493,304,bird
./data/images/000000316806.jpg,119,113,156,193,bird
./data/images/000000316934.jpg,161,231,166,241,bird
./data/images/000000316934.jpg,198,100,210,107,bird
./data/images/000000316934.jpg,145,95,161,102,bird
./data/images/000000316934.jpg,148,132,160,140,bird
./data/images/000000316934.jpg,90,125,104,130,bird
./data/images/000000316934.jpg,90,138,101,145,bird
./data/images/000000316934.jpg,65,101,70,105,bird
./data/images/000000316934.jpg,14,143,18,147,bird
./data/images/000000316934.jpg,100,129,108,135,bird
./data/images/000000317176.jpg,325,229,347,250,bird
./data/images/000000317191.jpg,116,54,498,365,bird
./data/images/000000317274.jpg,298,316,310,340,bird
./data/images/000000317274.jpg,540,331,557,345,bird
./data/images/000000317557.jpg,321,392,344,418,bird
./data/images/000000317557.jpg,271,191,342,223,bird
./data/images/000000317557.jpg,476,374,492,412,bird
./data/images/000000317557.jpg,130,163,181,188,bird
./data/images/000000317557.jpg,199,199,277,239,bird
./data/images/000000317557.jpg,23,191,115,207,bird
./data/images/000000317557.jpg,410,200,471,236,bird
./data/images/000000317557.jpg,468,94,536,108,bird
./data/images/000000317557.jpg,291,214,383,262,bird
./data/images/000000317557.jpg,77,324,142,358,bird
./data/images/000000317557.jpg,509,241,589,267,bird
./data/images/000000317557.jpg,301,111,375,141,bird
./data/images/000000317557.jpg,62,234,125,262,bird
./data/images/000000317557.jpg,217,130,277,165,bird
./data/images/000000317557.jpg,438,163,521,203,bird
./data/images/000000317557.jpg,0,308,60,328,bird
./data/images/000000317557.jpg,485,231,583,250,bird
./data/images/000000317557.jpg,395,233,466,258,bird
./data/images/000000317557.jpg,154,261,257,295,bird
./data/images/000000317557.jpg,1,58,639,423,bird
./data/images/000000318099.jpg,249,124,432,244,bird
./data/images/000000318099.jpg,263,231,371,354,bird
./data/images/000000318099.jpg,204,189,305,312,bird
./data/images/000000318445.jpg,239,453,259,487,bird
./data/images/000000318445.jpg,600,371,617,386,bird
./data/images/000000318445.jpg,40,360,59,375,bird
./data/images/000000318594.jpg,219,89,257,119,bird
./data/images/000000318594.jpg,79,85,108,112,bird
./data/images/000000318594.jpg,161,89,211,107,bird
./data/images/000000318724.jpg,325,133,546,250,bird
./data/images/000000318740.jpg,90,146,365,470,bird
./data/images/000000318924.jpg,91,154,257,315,bird
./data/images/000000318924.jpg,216,67,449,315,bird
./data/images/000000318959.jpg,189,164,527,298,bird
./data/images/000000319188.jpg,164,160,267,209,bird
./data/images/000000319188.jpg,293,90,385,143,bird
./data/images/000000319209.jpg,192,66,195,70,bird
./data/images/000000319216.jpg,240,272,345,465,bird
./data/images/000000319259.jpg,496,166,509,175,bird
./data/images/000000319443.jpg,198,261,320,308,bird
./data/images/000000319443.jpg,296,164,405,218,bird
./data/images/000000319611.jpg,269,207,387,387,bird
./data/images/000000319621.jpg,77,7,500,312,bird
./data/images/000000319903.jpg,173,130,276,277,bird
./data/images/000000320238.jpg,303,215,334,278,bird
./data/images/000000320275.jpg,163,477,172,496,bird
./data/images/000000320275.jpg,182,489,202,506,bird
./data/images/000000320275.jpg,408,20,483,119,bird
./data/images/000000320275.jpg,193,428,209,440,bird
./data/images/000000320275.jpg,333,423,344,433,bird
./data/images/000000320275.jpg,130,382,155,400,bird
./data/images/000000320275.jpg,41,305,93,365,bird
./data/images/000000320275.jpg,369,427,383,442,bird
./data/images/000000320275.jpg,175,447,185,456,bird
./data/images/000000320275.jpg,110,592,140,620,bird
./data/images/000000320275.jpg,242,435,248,443,bird
./data/images/000000320275.jpg,210,414,220,423,bird
./data/images/000000320275.jpg,309,508,322,527,bird
./data/images/000000320275.jpg,254,409,272,436,bird
./data/images/000000320275.jpg,312,453,324,467,bird
./data/images/000000320275.jpg,192,419,198,425,bird
./data/images/000000320275.jpg,159,457,170,468,bird
./data/images/000000320275.jpg,229,490,250,507,bird
./data/images/000000320275.jpg,217,500,235,518,bird
./data/images/000000320275.jpg,110,549,167,589,bird
./data/images/000000320275.jpg,95,504,103,520,bird
./data/images/000000320275.jpg,134,495,149,514,bird
./data/images/000000320275.jpg,395,444,409,460,bird
./data/images/000000320275.jpg,237,473,246,485,bird
./data/images/000000320275.jpg,1,14,482,555,bird
./data/images/000000320396.jpg,380,153,405,175,bird
./data/images/000000320396.jpg,464,181,482,203,bird
./data/images/000000320396.jpg,530,158,553,176,bird
./data/images/000000320396.jpg,571,209,591,220,bird
./data/images/000000320396.jpg,352,184,373,193,bird
./data/images/000000320396.jpg,368,289,378,300,bird
./data/images/000000320396.jpg,78,286,95,297,bird
./data/images/000000320396.jpg,585,164,614,179,bird
./data/images/000000320396.jpg,607,231,630,255,bird
./data/images/000000320396.jpg,477,250,492,268,bird
./data/images/000000320396.jpg,407,209,425,219,bird
./data/images/000000320396.jpg,84,227,101,239,bird
./data/images/000000321150.jpg,330,339,351,353,bird
./data/images/000000321150.jpg,313,333,321,351,bird
./data/images/000000321150.jpg,257,332,271,348,bird
./data/images/000000321150.jpg,182,325,190,341,bird
./data/images/000000321163.jpg,202,160,319,226,bird
./data/images/000000321163.jpg,29,177,155,228,bird
./data/images/000000321403.jpg,484,214,497,226,bird
./data/images/000000321403.jpg,501,229,509,240,bird
./data/images/000000321476.jpg,126,313,175,347,bird
./data/images/000000321476.jpg,83,282,130,309,bird
./data/images/000000321476.jpg,27,312,49,354,bird
./data/images/000000321476.jpg,165,351,201,375,bird
./data/images/000000321476.jpg,171,274,224,315,bird
./data/images/000000321476.jpg,194,275,240,301,bird
./data/images/000000321476.jpg,240,262,276,308,bird
./data/images/000000321476.jpg,275,260,316,305,bird
./data/images/000000321476.jpg,355,154,386,176,bird
./data/images/000000321476.jpg,332,355,367,375,bird
./data/images/000000321476.jpg,398,222,441,256,bird
./data/images/000000321476.jpg,313,290,362,327,bird
./data/images/000000321476.jpg,444,288,467,316,bird
./data/images/000000321476.jpg,417,278,449,307,bird
./data/images/000000321476.jpg,410,256,449,277,bird
./data/images/000000321476.jpg,399,174,418,203,bird
./data/images/000000321476.jpg,417,185,457,210,bird
./data/images/000000321476.jpg,323,137,339,155,bird
./data/images/000000321476.jpg,447,180,478,205,bird
./data/images/000000321476.jpg,4,55,499,312,bird
./data/images/000000321511.jpg,147,161,188,223,bird
./data/images/000000321861.jpg,79,41,268,387,bird
./data/images/000000322027.jpg,153,75,344,271,bird
./data/images/000000322051.jpg,361,447,385,486,bird
./data/images/000000322091.jpg,211,171,404,354,bird
./data/images/000000322091.jpg,0,119,206,304,bird
./data/images/000000322091.jpg,352,246,486,337,bird
./data/images/000000322091.jpg,480,269,600,302,bird
./data/images/000000322091.jpg,149,206,222,237,bird
./data/images/000000322091.jpg,431,264,509,321,bird
./data/images/000000322091.jpg,337,229,401,280,bird
./data/images/000000322349.jpg,234,299,245,316,bird
./data/images/000000322726.jpg,0,189,375,402,bird
./data/images/000000322726.jpg,360,1,621,190,bird
./data/images/000000322820.jpg,63,23,546,383,bird
./data/images/000000322894.jpg,0,148,621,336,bird
./data/images/000000322905.jpg,215,211,374,640,bird
./data/images/000000322955.jpg,181,231,237,294,bird
./data/images/000000323019.jpg,112,66,245,118,bird
./data/images/000000323056.jpg,282,104,394,263,bird
./data/images/000000323056.jpg,124,36,157,106,bird
./data/images/000000323056.jpg,64,24,106,104,bird
./data/images/000000323056.jpg,139,21,194,106,bird
./data/images/000000323056.jpg,191,27,231,98,bird
./data/images/000000323056.jpg,373,33,409,120,bird
./data/images/000000323056.jpg,262,27,292,100,bird
./data/images/000000323056.jpg,279,27,332,124,bird
./data/images/000000323056.jpg,317,32,350,104,bird
./data/images/000000323056.jpg,225,32,268,106,bird
./data/images/000000323056.jpg,455,36,500,132,bird
./data/images/000000323056.jpg,352,29,387,113,bird
./data/images/000000323056.jpg,337,32,363,94,bird
./data/images/000000323056.jpg,0,17,429,108,bird
./data/images/000000323093.jpg,179,112,422,170,bird
./data/images/000000323093.jpg,229,165,369,227,bird
./data/images/000000323093.jpg,0,176,222,247,bird
./data/images/000000323093.jpg,0,13,255,160,bird
./data/images/000000323368.jpg,65,107,489,373,bird
./data/images/000000323810.jpg,24,118,304,609,bird
./data/images/000000323847.jpg,44,45,317,605,bird
./data/images/000000323936.jpg,226,87,366,289,bird
./data/images/000000324104.jpg,220,150,238,167,bird
./data/images/000000324104.jpg,164,150,173,159,bird
./data/images/000000324104.jpg,378,169,391,180,bird
./data/images/000000324104.jpg,426,157,440,167,bird
./data/images/000000324104.jpg,455,209,469,223,bird
./data/images/000000324104.jpg,480,212,503,222,bird
./data/images/000000324104.jpg,401,151,415,163,bird
./data/images/000000324104.jpg,257,163,271,173,bird
./data/images/000000324104.jpg,488,171,498,181,bird
./data/images/000000324104.jpg,55,194,70,211,bird
./data/images/000000324104.jpg,268,153,278,159,bird
./data/images/000000324104.jpg,355,155,364,164,bird
./data/images/000000324104.jpg,415,116,423,121,bird
./data/images/000000324139.jpg,142,49,228,129,bird
./data/images/000000324139.jpg,551,93,596,157,bird
./data/images/000000324139.jpg,341,209,503,332,bird
./data/images/000000324139.jpg,219,115,344,229,bird
./data/images/000000324139.jpg,293,137,448,288,bird
./data/images/000000324139.jpg,183,69,288,173,bird
./data/images/000000324139.jpg,175,68,278,154,bird
./data/images/000000324139.jpg,27,41,69,80,bird
./data/images/000000324139.jpg,134,92,166,135,bird
./data/images/000000324139.jpg,0,71,23,113,bird
./data/images/000000324139.jpg,397,123,465,180,bird
./data/images/000000324139.jpg,165,27,198,53,bird
./data/images/000000324139.jpg,462,0,476,22,bird
./data/images/000000324139.jpg,261,106,639,167,bird
./data/images/000000324286.jpg,12,136,68,184,bird
./data/images/000000324421.jpg,80,105,241,206,bird
./data/images/000000324421.jpg,164,144,390,358,bird
./data/images/000000324421.jpg,211,229,411,356,bird
./data/images/000000324421.jpg,297,59,451,290,bird
./data/images/000000324421.jpg,459,19,627,102,bird
./data/images/000000324421.jpg,391,52,494,109,bird
./data/images/000000324421.jpg,354,0,443,85,bird
./data/images/000000324421.jpg,477,158,639,356,bird
./data/images/000000324421.jpg,122,168,202,355,bird
./data/images/000000324421.jpg,0,159,138,342,bird
./data/images/000000324421.jpg,0,99,123,215,bird
./data/images/000000324421.jpg,511,110,640,194,bird
./data/images/000000324421.jpg,225,33,360,113,bird
./data/images/000000324421.jpg,132,56,259,107,bird
./data/images/000000324421.jpg,411,97,516,356,bird
./data/images/000000324421.jpg,55,7,639,182,bird
./data/images/000000324554.jpg,22,103,408,333,bird
./data/images/000000324670.jpg,342,220,548,356,bird
./data/images/000000324816.jpg,536,220,547,234,bird
./data/images/000000325384.jpg,283,188,363,306,bird
./data/images/000000325384.jpg,183,225,215,274,bird
./data/images/000000325384.jpg,158,229,186,259,bird
./data/images/000000325567.jpg,79,456,151,533,bird
./data/images/000000325567.jpg,275,314,309,345,bird
./data/images/000000325567.jpg,253,415,304,466,bird
./data/images/000000325567.jpg,320,415,363,462,bird
./data/images/000000325567.jpg,98,403,136,463,bird
./data/images/000000325567.jpg,293,372,316,428,bird
./data/images/000000325567.jpg,200,377,230,435,bird
./data/images/000000325567.jpg,44,466,90,566,bird
./data/images/000000325688.jpg,292,101,406,184,bird
./data/images/000000325688.jpg,293,281,404,384,bird
./data/images/000000325688.jpg,194,325,319,374,bird
./data/images/000000325688.jpg,194,132,318,170,bird
./data/images/000000325790.jpg,415,294,438,321,bird
./data/images/000000325939.jpg,184,355,410,503,bird
./data/images/000000326028.jpg,247,96,298,171,bird
./data/images/000000326028.jpg,352,203,417,275,bird
./data/images/000000326028.jpg,304,93,523,385,bird
./data/images/000000326028.jpg,471,202,507,269,bird
./data/images/000000326028.jpg,138,303,177,325,bird
./data/images/000000326028.jpg,93,296,137,334,bird
./data/images/000000326028.jpg,152,99,199,153,bird
./data/images/000000326028.jpg,149,216,223,272,bird
./data/images/000000326028.jpg,531,308,557,333,bird
./data/images/000000326028.jpg,230,298,287,336,bird
./data/images/000000326028.jpg,485,293,512,331,bird
./data/images/000000326028.jpg,371,300,415,333,bird
./data/images/000000326028.jpg,315,300,366,350,bird
./data/images/000000326071.jpg,216,82,224,89,bird
./data/images/000000326176.jpg,164,129,506,340,bird
./data/images/000000326357.jpg,125,57,300,401,bird
./data/images/000000326357.jpg,261,3,520,410,bird
./data/images/000000326377.jpg,226,187,337,379,bird
./data/images/000000326667.jpg,313,117,624,292,bird
./data/images/000000326995.jpg,286,213,412,265,bird
./data/images/000000326995.jpg,252,217,292,250,bird
./data/images/000000327144.jpg,148,272,341,579,bird
./data/images/000000327176.jpg,0,131,214,207,bird
./data/images/000000327176.jpg,2,122,118,210,bird
./data/images/000000327176.jpg,54,82,176,131,bird
./data/images/000000327176.jpg,113,94,275,173,bird
./data/images/000000327176.jpg,312,110,504,145,bird
./data/images/000000327176.jpg,190,163,386,255,bird
./data/images/000000327176.jpg,185,112,371,181,bird
./data/images/000000327176.jpg,512,111,638,170,bird
./data/images/000000327176.jpg,442,148,639,232,bird
./data/images/000000327176.jpg,283,127,495,209,bird
./data/images/000000327401.jpg,4,131,388,558,bird
./data/images/000000327433.jpg,327,147,333,154,bird
./data/images/000000327433.jpg,342,147,345,154,bird
./data/images/000000327433.jpg,379,147,386,154,bird
./data/images/000000327433.jpg,424,148,432,154,bird
./data/images/000000327433.jpg,3,142,9,156,bird
./data/images/000000327433.jpg,338,147,342,155,bird
./data/images/000000327433.jpg,316,103,320,111,bird
./data/images/000000327433.jpg,334,147,337,155,bird
./data/images/000000327433.jpg,392,147,397,155,bird
./data/images/000000327433.jpg,433,149,438,155,bird
./data/images/000000327433.jpg,307,114,309,119,bird
./data/images/000000327433.jpg,400,116,404,118,bird
./data/images/000000327805.jpg,26,80,105,117,bird
./data/images/000000328018.jpg,451,44,603,328,bird
./data/images/000000328381.jpg,248,174,294,264,bird
./data/images/000000328433.jpg,132,140,176,213,bird
./data/images/000000328651.jpg,142,293,164,314,bird
./data/images/000000328651.jpg,52,292,77,318,bird
./data/images/000000328651.jpg,74,288,98,307,bird
./data/images/000000328651.jpg,6,294,31,316,bird
./data/images/000000328651.jpg,89,307,112,317,bird
./data/images/000000328651.jpg,196,289,218,313,bird
./data/images/000000328651.jpg,170,292,188,313,bird
./data/images/000000328651.jpg,151,285,183,314,bird
./data/images/000000328651.jpg,180,296,187,307,bird
./data/images/000000328651.jpg,268,295,280,311,bird
./data/images/000000328661.jpg,165,266,184,271,bird
./data/images/000000328661.jpg,257,270,282,280,bird
./data/images/000000328661.jpg,188,263,208,271,bird
./data/images/000000328661.jpg,200,278,216,284,bird
./data/images/000000328661.jpg,224,279,238,283,bird
./data/images/000000328661.jpg,251,281,268,288,bird
./data/images/000000328661.jpg,171,257,190,265,bird
./data/images/000000328661.jpg,167,273,185,279,bird
./data/images/000000328661.jpg,191,271,207,279,bird
./data/images/000000328661.jpg,223,273,240,280,bird
./data/images/000000328661.jpg,283,278,311,292,bird
./data/images/000000329078.jpg,170,76,600,410,bird
./data/images/000000329553.jpg,152,60,422,286,bird
./data/images/000000329638.jpg,341,69,469,331,bird
./data/images/000000329638.jpg,256,133,367,251,bird
./data/images/000000329638.jpg,108,182,265,277,bird
./data/images/000000329993.jpg,141,127,327,365,bird
./data/images/000000329993.jpg,518,127,640,326,bird
./data/images/000000330018.jpg,275,42,618,354,bird
./data/images/000000330022.jpg,1,156,132,266,bird
./data/images/000000330022.jpg,1,116,82,168,bird
./data/images/000000330139.jpg,139,357,145,361,bird
./data/images/000000330395.jpg,160,265,171,273,bird
./data/images/000000330395.jpg,26,269,32,276,bird
./data/images/000000330395.jpg,14,267,23,273,bird
./data/images/000000330708.jpg,212,9,344,174,bird
./data/images/000000330734.jpg,520,399,528,407,bird
./data/images/000000331119.jpg,531,158,554,176,bird
./data/images/000000331119.jpg,489,139,509,165,bird
./data/images/000000331119.jpg,505,380,516,396,bird
./data/images/000000331119.jpg,523,376,533,392,bird
./data/images/000000331126.jpg,417,139,438,165,bird
./data/images/000000331126.jpg,447,147,460,179,bird
./data/images/000000331126.jpg,549,241,556,255,bird
./data/images/000000331225.jpg,328,324,403,480,bird
./data/images/000000331225.jpg,270,241,376,329,bird
./data/images/000000331225.jpg,171,218,276,354,bird
./data/images/000000331225.jpg,98,179,121,205,bird
./data/images/000000331225.jpg,52,178,63,195,bird
./data/images/000000331225.jpg,78,177,94,194,bird
./data/images/000000331225.jpg,168,207,259,327,bird
./data/images/000000331225.jpg,138,182,156,192,bird
./data/images/000000331307.jpg,284,240,311,260,bird
./data/images/000000331455.jpg,175,139,199,149,bird
./data/images/000000331697.jpg,327,221,379,287,bird
./data/images/000000331816.jpg,124,46,130,50,bird
./data/images/000000331816.jpg,96,50,103,54,bird
./data/images/000000331816.jpg,34,62,39,66,bird
./data/images/000000331919.jpg,123,264,168,321,bird
./data/images/000000331919.jpg,153,238,203,338,bird
./data/images/000000331919.jpg,236,241,279,328,bird
./data/images/000000331919.jpg,311,238,357,328,bird
./data/images/000000331919.jpg,347,243,405,327,bird
./data/images/000000331919.jpg,544,305,559,329,bird
./data/images/000000331919.jpg,619,307,637,333,bird
./data/images/000000331919.jpg,635,304,639,312,bird
./data/images/000000331919.jpg,614,296,618,302,bird
./data/images/000000331919.jpg,408,310,411,316,bird
./data/images/000000332125.jpg,183,127,218,160,bird
./data/images/000000332472.jpg,111,66,314,339,bird
./data/images/000000333294.jpg,224,237,287,347,bird
./data/images/000000333424.jpg,394,252,406,267,bird
./data/images/000000333424.jpg,619,194,640,202,bird
./data/images/000000333424.jpg,54,114,70,127,bird
./data/images/000000333424.jpg,256,320,270,327,bird
./data/images/000000333424.jpg,466,137,482,147,bird
./data/images/000000333424.jpg,381,100,393,104,bird
./data/images/000000333424.jpg,547,90,559,97,bird
./data/images/000000333509.jpg,245,50,541,514,bird
./data/images/000000333537.jpg,233,385,297,424,bird
./data/images/000000333738.jpg,378,178,467,255,bird
./data/images/000000333748.jpg,535,61,640,154,bird
./data/images/000000333808.jpg,100,74,411,365,bird
./data/images/000000333916.jpg,76,217,227,601,bird
./data/images/000000333951.jpg,328,284,341,291,bird
./data/images/000000333951.jpg,257,296,266,307,bird
./data/images/000000333951.jpg,255,293,272,302,bird
./data/images/000000333951.jpg,341,287,353,295,bird
./data/images/000000333951.jpg,358,289,365,298,bird
./data/images/000000333951.jpg,395,280,402,286,bird
./data/images/000000333951.jpg,408,282,420,288,bird
./data/images/000000333951.jpg,488,286,499,292,bird
./data/images/000000333951.jpg,516,283,529,290,bird
./data/images/000000333951.jpg,293,285,304,291,bird
./data/images/000000333951.jpg,435,285,449,292,bird
./data/images/000000333951.jpg,460,284,472,290,bird
./data/images/000000333951.jpg,559,282,572,290,bird
./data/images/000000333951.jpg,370,282,381,287,bird
./data/images/000000333951.jpg,230,279,516,312,bird
./data/images/000000334046.jpg,100,212,288,356,bird
./data/images/000000334259.jpg,357,128,410,185,bird
./data/images/000000334259.jpg,57,117,182,192,bird
./data/images/000000334259.jpg,113,184,216,249,bird
./data/images/000000334396.jpg,91,163,205,256,bird
./data/images/000000334511.jpg,314,187,429,321,bird
./data/images/000000334580.jpg,460,249,479,260,bird
./data/images/000000334585.jpg,299,98,379,217,bird
./data/images/000000334585.jpg,138,307,196,387,bird
./data/images/000000334630.jpg,504,239,524,254,bird
./data/images/000000334630.jpg,237,256,246,261,bird
./data/images/000000334716.jpg,30,153,57,191,bird
./data/images/000000334716.jpg,61,116,86,137,bird
./data/images/000000334716.jpg,475,130,536,168,bird
./data/images/000000334774.jpg,171,40,568,420,bird
./data/images/000000334822.jpg,248,84,520,444,bird
./data/images/000000334911.jpg,0,42,191,370,bird
./data/images/000000334953.jpg,90,177,94,179,bird
./data/images/000000334953.jpg,139,180,144,185,bird
./data/images/000000334953.jpg,221,175,225,178,bird
